region_id,name,country,kind,region_tier,confidence_tier,bucket,source_type,published_annual_twh,annual_low_twh,annual_high_twh,annual_value_basis,published_year,include_in_source_verified_floor,include_in_modelled_envelope,manual_review_required,definition_notes,source,source_url,source_note,snapshot_file,validation_doc
quebec,Quebec,CAN,hydro,static,T3-modelled,T3,modelled_or_fallback,0.324000,0.194400,0.453600,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,Hydro-Quebec fallback,https://www.hydroquebec.com/,Typical-shape fallback: Hydro-Quebec Sustainability Report live feed unavailable (Hydro-Quebec reports do not expose machine-readable hourly spill data); export-absorbed spring/summer surplus anchored at ~0.3 TWh/yr. — current 30-day seasonal factor 1.08×,quebec.json,docs/validation/quebec.md
romania-solar,Romania Solar,ROU,solar,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E Transelectrica solar,https://transparency.entsoe.eu/,Romania 2024 Transelectrica solar,entsoe.json,docs/validation/romania-solar.md
romania-wind,Romania Wind,ROU,wind,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E Transelectrica wind,https://transparency.entsoe.eu/,Romania 2024 Transelectrica wind,entsoe.json,docs/validation/romania-wind.md
russia-e-siberia,E. Siberia (flare),RUS,flare,flare,,T2-flare,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,GGFR 2024 East Siberia oil/gas flaring (ESPO corridor + Sakhalin),https://www.worldbank.org/en/programs/gasflaringreduction,,,docs/validation/russia-e-siberia.md
russia-mainland,Russia (European grid),RUS,hydro,static,T3-modelled,T3,modelled_or_fallback,1.080000,0.648000,1.512000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,SO UES fallback,https://www.so-ups.ru/,Typical-shape fallback: SO UES live feed unavailable (SO UES public pages do not expose unauthenticated hourly hydro-spill data); calibration anchor ~1 TWh/yr European Russia hydro spill. — current 30-day seasonal factor 1.08×,russia-mainland.json,docs/validation/russia-mainland.md
russia-murmansk-wind,Russia (Murmansk),RUS,wind,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,SO UPS 2024 monthly DPM VIE reports (Kola Peninsula wind dispatch limits),https://www.so-ups.ru/functioning/markets/surveys/renewable/2024/,,,docs/validation/russia-murmansk-wind.md
russia-yamal,Yamal (flare),RUS,flare,flare,,T2-flare,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,GGFR 2024 Yamal-Nenets gas flaring (Gazprom/Novatek),https://www.worldbank.org/en/programs/gasflaringreduction,,,docs/validation/russia-yamal.md
rwanda,Rwanda,RWA,mixed,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,IRENA Rwanda 2024 (REG/EUCL; Lake Kivu methane + hydro+solar),https://www.reg.rw/,,,docs/validation/rwanda.md
s-iraq,S. Iraq,IRQ,flare,flare,,T2-flare,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,VIIRS + GGFR,https://www.worldbank.org/en/programs/gasflaringreduction,,,docs/validation/s-iraq.md
samoa,Samoa,WSM,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / EPC Samoa (~25 MW solar + hydro; Pacific island grid),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/samoa.md
san-marino,San Marino,SMR,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / AASS (~25 MW solar; part of Italian grid),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/san-marino.md
sao-tome,São Tomé & Príncipe,STP,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / EMAE (~3 MW PV + diesel + hydro),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/sao-tome.md
saskatchewan,Saskatchewan,CAN,wind,static,T3-modelled,T3,modelled_or_fallback,0.150000,0.090000,0.210000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,SaskPower fallback,https://www.saskpower.com/,Typical-shape fallback: SaskPower 2024 live feed unavailable (SaskPower annual reports do not expose hourly wind curtailment data); growing wind curtailment anchored at ~0.15 TWh/yr.,saskatchewan.json,docs/validation/saskatchewan.md
saudi-solar,Saudi Arabia (solar),SAU,solar,static,T3-modelled,T3,generation_or_feed_x_rate,0.300000,0.180000,0.420000,modelled annual central encoded in static/typical snapshot,2026,no_modelled_envelope_only,yes,no,generation/feed multiplied by citable or assumed curtailment rate; check source scope,GASTAT 2024 (5.2% curtailment ~0.8 TWh; grid constraints vs Sudair/Sakaka/NEOM scale-up). Gemini-3.1 research wave 4 (2026-04-30).,https://www.stats.gov.sa/,"No public hourly curtailment feed; SEC/ECRA public pages do not expose hourly solar curtailment, so the ~0.3 TWh/yr Sudair/Sakaka solar calibration anchor is applied to a typical solar profile shape (T3-modelled, ±40% envelope).",saudi-solar.json,docs/validation/saudi-solar.md
senegal,Senegal,SEN,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,IRENA Senegal 2024 (SENELEC; Taiba N'Diaye 158 MW wind + PV),https://www.senelec.sn/,,,docs/validation/senegal.md
serbia-solar,Serbia Solar,SRB,solar,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E EMS solar,https://transparency.entsoe.eu/,EMS Serbia ENTSO-E A75 solar: regional default ~2%.,entsoe.json,docs/validation/serbia-solar.md
serbia-wind,Serbia Wind,SRB,wind,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E EMS wind,https://transparency.entsoe.eu/,EMS Serbia ENTSO-E A75 wind: regional default ~3%.,entsoe.json,docs/validation/serbia-wind.md
seychelles,Seychelles,SYC,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / PUC (~5 MW PV + diesel + pumped hydro; island),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/seychelles.md
sichuan,Sichuan,CHN,hydro,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,NEA 2024 / Sichuan hydro-spill proxy,https://www.nea.gov.cn/20251113/cc1fb0298a2944f8bd5441f67c9be9b3/c.html,,,docs/validation/sichuan.md
sierra-leone,Sierra Leone,SLE,hydro,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / EDSA (Bumbuna hydro + solar; WAPP),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/sierra-leone.md
singapore,Singapore,SGP,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / EMA TES 2024 (~700 MW rooftop+utility PV),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/singapore.md
slovakia-solar,Slovakia Solar,SVK,solar,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E SEPS solar,https://transparency.entsoe.eu/,SEPS Slovakia ENTSO-E A75 solar: regional default ~2.5%.,entsoe.json,docs/validation/slovakia-solar.md
slovakia-wind,Slovakia Wind,SVK,wind,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E SEPS wind,https://transparency.entsoe.eu/,SEPS Slovakia ENTSO-E A75 wind: regional default ~2%.,entsoe.json,docs/validation/slovakia-wind.md
slovenia-solar,Slovenia Solar,SVN,solar,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E ELES solar,https://transparency.entsoe.eu/,ELES Slovenia ENTSO-E A75 solar: regional default ~2%.,entsoe.json,docs/validation/slovenia-solar.md
slovenia-wind,Slovenia Wind,SVN,wind,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E ELES wind,https://transparency.entsoe.eu/,ELES Slovenia ENTSO-E A75 wind: regional default ~2%.,entsoe.json,docs/validation/slovenia-wind.md
solomon-islands,Solomon Islands,SLB,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / SIEA (~5 MW PV + diesel; Pacific island grid),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/solomon-islands.md
somalia,Somalia,SOM,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / MOEP (fragmented grid; diesel + emerging PV),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/somalia.md
south-africa-solar,South Africa Solar,ZAF,solar,live,T1a-live-tso,T1a,generation_or_feed_x_rate,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,generation/feed multiplied by citable or assumed curtailment rate; check source scope,Eskom Data Portal total hourly renewable generation (PV+CSP columns × 12% curtailment),https://www.eskom.co.za/dataportal/renewables-performance/total-hourly-renewable-generation/,"Eskom Data Portal PV+CSP × 12% calibrated curtailment (SAREM 2025 / Eskom MTSAO Oct 2025 4,363 GWh renewable-curtailment anchor; fuel type: solar)",south-africa.json,docs/validation/south-africa-solar.md
south-africa-wind,South Africa Wind,ZAF,wind,live,T1a-live-tso,T1a,generation_or_feed_x_rate,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,generation/feed multiplied by citable or assumed curtailment rate; check source scope,Eskom Data Portal total hourly renewable generation (Wind column × 12% curtailment),https://www.eskom.co.za/dataportal/renewables-performance/total-hourly-renewable-generation/,"Eskom Data Portal Wind × 12% calibrated curtailment (SAREM 2025 / Eskom MTSAO Oct 2025 4,363 GWh renewable-curtailment anchor; fuel type: wind)",south-africa.json,docs/validation/south-africa-wind.md
south-korea,South Korea (mainland),KOR,solar,static,T3-modelled,T3,modelled_or_fallback,0.500000,0.300000,0.700000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,KPX fallback,https://www.kpx.or.kr/eng/,"Typical-shape fallback: KPX mainland live feed unavailable (KPX/EPSIS pages are reachable, but the Data Portal KPX hourly solar/generation APIs require an approved serviceKey and no unauthenticated mainland curtailment feed was found); calibration anchor remains ~0.5 TWh/yr mainland solar curtailment, excluding Jeju.",south-korea.json,docs/validation/south-korea.md
south-sudan,South Sudan,SSD,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / MEM South Sudan (mostly diesel; new utility PV),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/south-sudan.md
spain-solar,Spain Solar,ESP,solar,live,T1a-live-tso,T1a,live_operator_feed,,,,ambiguous source-note annual hint; manual extraction required,2026,no_pending_annual_aggregation,no,yes,,ENTSO-E REE solar,https://transparency.entsoe.eu/,Spain 2024 REE solar: ~2.4 TWh/yr + 1.4 TWh CSP,entsoe.json,docs/validation/spain-solar.md
spain-wind,Spain Wind,ESP,wind,live,T1a-live-tso,T1a,live_operator_feed,6.800000,,,source-note annual hint; manual validation required,2026,candidate_after_manual_validation,no,yes,,ENTSO-E REE wind,https://transparency.entsoe.eu/,Spain 2024 REE wind: ~6.8 TWh/yr,entsoe.json,docs/validation/spain-wind.md
spp,spp,,,,T1-live-TSO,T1a,generation_or_feed_x_rate,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,generation/feed multiplied by citable or assumed curtailment rate; check source scope,,,EIA SWPP hourly wind × 4.0% + solar × 3.0% calibrated curtailment (observed 30d split: wind 98% / solar 2%),spp.json,
spp-solar,SPP Solar,USA,solar,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,EIA SPP solar,https://www.eia.gov/opendata/browser/electricity/rto/fuel-type-data,,,docs/validation/spp-solar.md
spp-wind,SPP Wind,USA,wind,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,EIA SPP wind,https://www.eia.gov/opendata/browser/electricity/rto/fuel-type-data,,,docs/validation/spp-wind.md
sri-lanka,Sri Lanka,LKA,mixed,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,IRENA RE Statistics 2024 (~450 MW solar + ~300 MW wind operational); modelled curtailment ~2% per regional default,https://www.irena.org/Data/Energy-Profiles,,,docs/validation/sri-lanka.md
st-kitts-and-nevis,St Kitts & Nevis,KNA,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / NEVLEC/SKELEC (~5 MW PV + diesel),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/st-kitts-and-nevis.md
st-lucia,St Lucia,LCA,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / LUCELEC (~10 MW PV + diesel; island grid),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/st-lucia.md
st-vincent,St Vincent,VCT,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / VINLEC (~3 MW PV + hydro + diesel),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/st-vincent.md
sudan,Sudan,SDN,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,IRENA RE Statistics 2024 (utility solar deployed; ongoing conflict introduces data uncertainty); modelled curtailment ~2% per regional default,https://www.irena.org/Data/Energy-Profiles,,,docs/validation/sudan.md
suriname,Suriname,SUR,flare,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,GGFR 2024 Suriname Block 58 offshore flaring forecast (upstream off-grid; at inclusion threshold),https://www.nvebs.com/,,,docs/validation/suriname.md
sweden-north,Sweden North,SWE,wind,live,T1a-live-tso,T1a,generation_or_feed_x_rate,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,generation/feed multiplied by citable or assumed curtailment rate; check source scope,ENTSO-E,https://transparency.entsoe.eu/,ENTSO-E wind B19 × 1% calibrated (observed 30d split: wind 100%). ENTSO-E SE2 wind-only calibration; solar negligible in SE2.,entsoe.json,docs/validation/sweden-north.md
sweden-south-solar,Sweden South Solar,SWE,solar,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E SE4 solar,https://transparency.entsoe.eu/,ENTSO-E SE4 solar: PV-heavy ~7%,entsoe.json,docs/validation/sweden-south-solar.md
sweden-south-wind,Sweden South Wind,SWE,wind,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E SE4 wind,https://transparency.entsoe.eu/,ENTSO-E SE4 wind: regional default ~2%,entsoe.json,docs/validation/sweden-south-wind.md
switzerland,Switzerland,CHE,solar,live-neighbour-anchored,T1c-live-neighbour-anchored,T1c,spill_or_hydro_proxy,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,spill/hydro proxy; not always grid-dispatch renewable curtailment,ENTSO-E Swissgrid PV-only (hydro spill not in A75),https://transparency.entsoe.eu/,ENTSO-E solar B16 × 1.5% calibrated (observed 30d split: solar 100%). Swissgrid PV-only ENTSO-E feed; wind negligible and hydro spill not in A75. Models summer-midday PV oversupply only; understates total Swiss curtailment.,entsoe.json,docs/validation/switzerland.md
syria,Syria,SYR,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / PEO (sparse; conflict-affected grid; ~50 MW PV estimated),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/syria.md
taiwan,Taiwan,TWN,mixed,static,T3-modelled,T3,modelled_or_fallback,0.600000,0.360000,0.840000,modelled annual central encoded in static/typical snapshot,2026,no_modelled_envelope_only,yes,yes,annual/modelled central value mapped to typical profile; not measured hourly curtailment,"TAIPOWER + TREC + IRENA 2024 anchor. Live promotion attempt 2026-04-29 reverted: TAIPOWER `genary.json` exposes current-unit output and instantaneous renewable percentages, not a 30-day public curtailment archive or single published curtailment rate. Held at T3 pending the archive/rate chain.",https://www.taipower.com.tw/d006/loadGraph/loadGraph/genshx_.html,Typical-shape fallback: Taiwan live feed unavailable (Taipower/data.gov.tw/T-REC pages do not expose machine-readable hourly curtailment); calibration anchor ~0.6 TWh/yr offshore wind + solar curtailment. fuelShare: wind 67% / solar 33% per offshore-wind and southern-PV calibration.,taiwan.json,docs/validation/taiwan.md
tajikistan,Tajikistan,TJK,hydro,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / Barki Tojik (hydro-dominant; modelled spillage; CASA-1000),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/tajikistan.md
tanzania,Tanzania,TZA,hydro,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,IRENA Tanzania 2024 + JNHPP commissioning (TANESCO; gas+hydro),https://www.tanesco.co.tz/,,,docs/validation/tanzania.md
thailand,Thailand,THA,solar,static,T3-modelled,T3,modelled_or_fallback,0.300000,0.180000,0.420000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,EGAT fallback,https://www.egat.co.th/en/,Typical-shape fallback: EGAT/ERC live feed unavailable (HTTP 404 for https://www.egat.co.th/en/); solar curtailment scaled to ~0.3 TWh/yr.,thailand.json,docs/validation/thailand.md
tibet,Tibet (Xizang),CHN,hydro,static,T3-modelled,T3,modelled_or_fallback,1.008000,0.604800,1.411200,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,NEA 2024 / Huaon-NBS generation,https://www.nea.gov.cn/20251113/cc1fb0298a2944f8bd5441f67c9be9b3/c.html,Typical-shape fallback: IEA China Energy Outlook / NEA live feed unavailable (IEA/NEA Tibet hydro spill references are not hourly machine-readable); Yarlung-Tsangpo high-altitude hydro spill anchored at ~3.0 TWh/yr. — current 30-day seasonal factor 0.34×,tibet.json,docs/validation/tibet.md
togo,Togo,TGO,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,IRENA Togo 2024 (CEET; WAPP imports; Blitta PV 50 MW),https://ceet.tg/,,,docs/validation/togo.md
tonga,Tonga,TON,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / TPL (~8 MW solar + diesel + pumped hydro),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/tonga.md
trinidad-tobago,Trinidad & Tobago,TTO,flare,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,GGFR 2024 Trinidad offshore flares ~1 BCM (upstream offshore flare lifted onto T&TEC grid coverage),https://ttec.co.tt/,,,docs/validation/trinidad-tobago.md
tunisia,Tunisia,TUN,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,IRENA Tunisia 2024 + STEG Annual Report (Bizerte wind + PV; gas-dominated),https://www.steg.com.tn/,,,docs/validation/tunisia.md
turkey-solar,Turkey (solar),TUR,solar,live,T1a-live-tso,T1a,generation_or_feed_x_rate,0.500000,,,source-note annual hint; manual validation required,2026,candidate_after_manual_validation,no,yes,generation/feed multiplied by citable or assumed curtailment rate; check source scope,EPIAS Transparency dashboard solar,https://seffaflik.epias.com.tr/electricity-service/v1/dashboard/realtime-generation,EPIAS Transparency dashboard realtime-generation × 0.8% conservative calibrated proxy (~0.5 TWh/yr 2024 anchor). — solar share,turkey.json,docs/validation/turkey-solar.md
turkey-wind,Turkey (wind),TUR,wind,live,T1a-live-tso,T1a,generation_or_feed_x_rate,0.500000,,,source-note annual hint; manual validation required,2026,candidate_after_manual_validation,no,yes,generation/feed multiplied by citable or assumed curtailment rate; check source scope,EPIAS Transparency dashboard wind,https://seffaflik.epias.com.tr/electricity-service/v1/dashboard/realtime-generation,EPIAS Transparency dashboard realtime-generation × 0.8% conservative calibrated proxy (~0.5 TWh/yr 2024 anchor). — wind share,turkey.json,docs/validation/turkey-wind.md
turkmenistan,Turkmenistan,TKM,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / TDS (recent solar tenders; ~10-100 MW),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/turkmenistan.md
tuvalu,Tuvalu,TUV,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / TEWAO (~1 MW PV + diesel; atoll micro-grid),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/tuvalu.md
tva,TVA (SE United States),USA,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,TVA Sustainability Report 2024 (provisional 0.05 TWh/yr; SE-US solar curtailment; TVA JSON-API path documented for future Pattern-A promotion),https://www.tva.com/,,,docs/validation/tva.md
uae,UAE,ARE,solar,static,T3-modelled,T3,generation_or_feed_x_rate,0.200000,0.120000,0.280000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,no,generation/feed multiplied by citable or assumed curtailment rate; check source scope,DEWA/EWEC fallback,https://www.dewa.gov.ae/,"No public hourly curtailment feed; DEWA/EWEC public pages do not expose hourly solar curtailment, so the ~0.2 TWh/yr calibration anchor is applied to a typical solar profile shape (T3-modelled, ±40% envelope).",uae.json,docs/validation/uae.md
uganda,Uganda,UGA,hydro,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,ERA Annual Performance 2024 (UETCL/UEDCL; Karuma+Isimba hydro),https://www.uetcl.com/,,,docs/validation/uganda.md
ukraine,Ukraine,UKR,solar,static,T3-modelled,T3,modelled_or_fallback,1.200000,0.720000,1.680000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,Ember Ukraine 2024 (ENTSO-E absent post-war),https://ember-energy.org/global-insights/ukraine-electricity-tracker/,"Ember Ukraine 2024 (ENTSO-E Ukrenergo data absent post-war; solar-dominant typical shape at 60/40 solar/wind, peaking ~UTC 09)",ukraine.json,docs/validation/ukraine.md
uruguay,Uruguay,URY,wind,live,T1a-live-tso,T1a,direct_operator_workbook,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,direct operator constrained-off/restriction measurement; annual aggregation still required where annual TWh is blank,ADME hourly Restricciones Operativas workbook,https://www.adme.com.uy/panelControl/ro_excel.php,ADME control-panel hourly Restricciones Operativas workbook (2026-03); renewable plant columns matched from info_consignas.php and fallback plant registry. Source: https://www.adme.com.uy/panelControl/ro_excel.php?anod=2026&mesd=03&anoh=2026&mesh=03,uruguay.json,docs/validation/uruguay.md
uzbekistan,Uzbekistan,UZB,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,IRENA RE Statistics 2024 (~1-2 GW utility-scale solar build-out post-2021); modelled curtailment ~2% per regional default,https://www.irena.org/Data/Energy-Profiles,,,docs/validation/uzbekistan.md
vanuatu,Vanuatu,VUT,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / UNELCO (~10 MW PV + hydro + diesel; Pacific islands),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/vanuatu.md
venezuela,Venezuela,VEN,wind,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,IRENA RE Statistics 2024 (Paraguaná wind farm ~100 MW; grid distress limits VRE output); modelled curtailment ~2% per regional default,https://www.irena.org/Data/Energy-Profiles,,,docs/validation/venezuela.md
vietnam,Vietnam,VNM,solar,static,T3-modelled,T3,modelled_or_fallback,4.000000,2.400000,5.600000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,EVN fallback,https://www.evn.com.vn/,"Typical-shape fallback: EVN live feed unavailable (EVN public site does not expose machine-readable hourly solar curtailment); calibrated to EVN/NLDC 2024 (10-15% curtailment in RE-rich provinces, 220 plants throttled) → ~4 TWh/yr Ninh Thuan/Binh Thuan solar.",vietnam.json,docs/validation/vietnam.md
w-siberia,W. Siberia,RUS,flare,flare,,T2-flare,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,VIIRS + GGFR,https://www.worldbank.org/en/programs/gasflaringreduction,,,docs/validation/w-siberia.md
wa-swis-solar,Western Australia Solar (SWIS),AUS,solar,live,T1a-live-tso,T1a,generation_or_feed_x_rate,0.400000,,,source-note annual hint; manual validation required,2026,candidate_after_manual_validation,no,yes,generation/feed multiplied by citable or assumed curtailment rate; check source scope,AEMO WEM Facility SCADA (solar DUIDs),https://data.wa.aemo.com.au/,AEMO WEM Facility SCADA hourly RE × 8% calibrated curtailment (WA-SWIS 2024 anchor: 0.4 TWh/yr; SWIS islanded; fuel type: solar),wa-swis.json,docs/validation/wa-swis-solar.md
wa-swis-wind,Western Australia Wind (SWIS),AUS,wind,live,T1a-live-tso,T1a,generation_or_feed_x_rate,0.400000,,,source-note annual hint; manual validation required,2026,candidate_after_manual_validation,no,yes,generation/feed multiplied by citable or assumed curtailment rate; check source scope,AEMO WEM Facility SCADA (wind DUIDs),https://data.wa.aemo.com.au/,AEMO WEM Facility SCADA hourly RE × 8% calibrated curtailment (WA-SWIS 2024 anchor: 0.4 TWh/yr; SWIS islanded; fuel type: wind),wa-swis.json,docs/validation/wa-swis-wind.md
xinjiang,Xinjiang,CHN,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,NEA 2024 / Huaon-NBS generation,https://www.nea.gov.cn/20251113/cc1fb0298a2944f8bd5441f67c9be9b3/c.html,,,docs/validation/xinjiang.md
yemen,Yemen,YEM,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / PC (wartime distributed-PV boom; estimates only; conflict-affected),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/yemen.md
